problemSize,workers,threads,input_ms,initialisation_ms,total_ms,ept,roundEpt,compareToStrong,baseTotal,baseInit,baseInput,totalSpeedup,initSpeedup,setupSpeedup,totalEfficiency,compareToWeak	weakBaseTotal	weakBaseInit	weakTotalEfficiency	weakInitEfficiency	weakSpeedup	serial fraction
12288,1,1,81.762,3621.74,4344.227,150994944,150995000,29,4344.227,3621.74,81.762,1,1,1,1,29,4344.227,3621.74,1,1,1,#DIV/0!
6144,1,4,17.066,285.931,353.226,9437184,9437000,32,1197.578,999.796,28.314,3.390401613,3.496633803,1.659088246,0.294950308,35,362.411,307.961,1.026003182,1.07704656,4.308186241,0.203199462
6144,1,2,15.856,517.899,621.557,18874368,18874000,32,1197.578,999.796,28.314,1.926738819,1.930484515,1.785696266,0.519011705,31,621.557,517.899,1,1,2,0.073261181
6144,1,1,28.314,999.796,1197.578,37748736,37749000,32,1197.578,999.796,28.314,1,1,1,1,32,1197.578,999.796,1,1,1,#DIV/0!
3072,1,4,6.047,92.151,113.787,2359296,2359000,35,362.411,307.961,5.997,3.184994771,3.341917071,0.991731437,0.313972258,38,98.531,82.688,0.86592493,0.89730985,3.589239401,0.27166841
3072,1,2,3.235,157.915,185.969,4718592,4719000,35,362.411,307.961,5.997,1.948771032,1.950169395,1.853786708,0.513143917,34,185.969,157.915,1,1,2,0.051228968
3072,1,1,5.997,307.961,362.411,9437184,9437000,35,362.411,307.961,5.997,1,1,1,1,35,362.411,307.961,1,1,1,#DIV/0!
1536,1,4,3.049,29.519,39.024,589824,590000,38,98.531,82.688,1.982,2.524882124,2.801178902,0.650049196,0.396058093,41,21.79,12.94,0.558374334,0.438361733,1.753446932,0.491705959
1536,1,2,2.288,42.388,52.976,1179648,1180000,38,98.531,82.688,1.982,1.859917699,1.950740776,0.866258741,0.537658199,37,52.976,42.388,1,1,2,0.140082301
1536,1,1,1.982,82.688,98.531,2359296,2359000,38,98.531,82.688,1.982,1,1,1,1,38,98.531,82.688,1,1,1,#DIV/0!
768,1,4,3.811,3.677,11.727,147456,147000,41,21.79,12.94,0.98,1.858105227,3.519173239,0.257150354,0.538182653,26,8.974,3.445,0.765242603,0.936905086,3.747620343,0.713964924
768,1,2,0.813,6.819,12.355,294912,295000,41,21.79,12.94,0.98,1.763658438,1.89763895,1.205412054,0.567003212,40,12.355,6.819,1,1,2,0.236341562
768,1,1,0.98,12.94,21.79,589824,590000,41,21.79,12.94,0.98,1,1,1,1,41,21.79,12.94,1,1,1,#DIV/0!
